FundManagerID,Funmager,DegreeID,Degree,UniversityID,University,Major,MajorChara
30380932,刘勇燕,2,硕士研究生,10385831,英国格林威治大学,金融与会计学,5
30380938,康赛波,3,本科,10228993,湖南大学,经济学,5
30380946,刘禹含,2,硕士研究生,,N/A,N/A,
30430461,蔡嵩松,1,博士研究生,,N/A,N/A,
30430478,唐丁祥,1,博士研究生,10143861,上海财经大学,产业经济学,5
30380947,康晓云,2,硕士研究生,,N/A,N/A,
30430460,阚磊,2,硕士研究生,,N/A,N/A,
30244121,肖超虎,2,硕士研究生,10149414,复旦大学,经济学,5
30380153,鞠英利,1,博士研究生,10143735,南开大学,企业管理,3
30244121,肖超虎,3,本科,10226507,上海交通大学,工学,1
30430417,任路,2,硕士研究生,10228777,美国宾夕法尼亚大学,计算机与信息科学,1
30430417,任路,3,本科,10143851,清华大学,工学,1
30380961,刘长俊,2,硕士研究生,10143861,上海财经大学,金融学,5
30380972,刘兆洋,1,博士研究生,,N/A,经济学,5
30380978,刘震,2,硕士研究生,,N/A,N/A,
30380450,刘情剑,2,硕士研究生,10143735,南开大学,经济学,5
30380465,刘莎莎,2,硕士研究生,10238981,香港科技大学,经济学,5
30380155,李云琪,2,硕士研究生,,N/A,工学,1
30380991,刘志刚,2,硕士研究生,10238981,香港科技大学,工商管理,3
30380159,李韵怡,2,硕士研究生,,N/A,经济学,5
30380477,刘树祥,2,硕士研究生,,N/A,管理学,6
30380164,李泽刚,2,硕士研究生,10149414,复旦大学,财务管理,3
30380164,李泽刚,3,本科,10143735,南开大学,企业管理,3
30380511,刘涛,2,硕士研究生,,N/A,理学,1
30380167,李泽祥,1,博士研究生,10229494,浙江大学,世界经济,5
30380173,李振宇,2,硕士研究生,,N/A,经济学,5
30380512,李武,2,硕士研究生,,N/A,金融管理,5
30380523,李显君,2,硕士研究生,,N/A,工商管理,3
30380523,李显君,2,硕士研究生,,N/A,金融学,5
30380527,刘万锋,2,硕士研究生,,N/A,经济学,5
30380529,李险峰,2,硕士研究生,,N/A,经济学,5
30380532,李湘杰,2,硕士研究生,10226760,国立台湾大学,管理学,6
30380536,刘伟,2,硕士研究生,,N/A,概率论与数理统计,1
30380706,刘文超,2,硕士研究生,10229015,吉林大学,经济学,5
30380731,刘熹,2,硕士研究生,10226737,南京大学,经济学,5
30380735,李欣,2,硕士研究生,,N/A,N/A,
30380999,孔飞,3,本科,10207357,安徽财经大学,金融,5
30381011,孔令超,2,硕士研究生,10143850,北京大学,金融学,5
30381025,刘志强,2,硕士研究生,,N/A,管理学,6
30381033,刘治平,1,博士研究生,10449043,佛罗里达州立大学,物理学,1
30381042,梅文斌,2,硕士研究生,10143851,清华大学,N/A,
30381052,刘子龙,2,硕士研究生,10229041,英国剑桥大学,工商管理,3
30381054,吕军涛,3,本科,10226888,对外经济贸易大学,N/A,
30381057,柳发超,2,硕士研究生,10143861,上海财经大学,N/A,
30381062,吕俊,2,硕士研究生,10143869,武汉大学,工商管理,3
3036510,张维维,2,硕士研究生,10389168,英国华威大学,"经济学,金融学",5
3037368,陆万山,2,硕士研究生,,N/A,工商管理,3
3037902,李君,2,硕士研究生,10143857,东北财经大学,工商管理,3
30157308,邓瑞祥,2,硕士研究生,10143869,武汉大学,国际金融,5
30243212,黎莹,2,硕士研究生,10149414,复旦大学,基础医学,7
30243537,韩浩,2,硕士研究生,10143857,东北财经大学,工商管理,3
30430592,朱梦娜,2,硕士研究生,,N/A,N/A,
30430594,王卓然,2,硕士研究生,10144042,新加坡国立大学,统计学,1
30243596,刘荟,2,硕士研究生,10143855,辽宁大学,应用数学,1
30243640,吴土金,2,硕士研究生,10238973,香港中文大学,经济学,5
30430717,陈鸿平,3,本科,,N/A,精算学,5
30377399,曹晋文,2,硕士研究生,10123973,中国人民大学,统计学,1
30378515,丁骏,2,硕士研究生,10143851,清华大学五道口金融学院,国际金融,5
30378515,丁骏,1,博士研究生,10104898,中国社会科学院,经济学,5
30431079,刘彬,1,博士研究生,,N/A,材料学,1
30431118,徐翔,2,硕士研究生,,N/A,经济学,5
30430819,杨靖,2,硕士研究生,10226737,南京大学,N/A,
30430818,田原,2,硕士研究生,,N/A,工学,1
30431142,索丽娜,1,博士研究生,,N/A,管理学,6
30430820,龚佳佳,2,硕士研究生,,N/A,N/A,
30381265,彭凌志,2,硕士研究生,10226507,上海交通大学,N/A,
30381266,彭炜,2,硕士研究生,10226507,上海交通大学,管理学,6
30381266,彭炜,3,本科,10226507,上海交通大学,工学,1
30381267,彭旭,3,本科,,N/A,经济学,5
30381267,彭旭,2,硕士研究生,,N/A,经济学,5
30381268,彭焰宝,3,本科,10143851,清华大学,工学,1
30381269,彭泳,2,硕士研究生,10143850,北京大学,金融学,5
30381270,蒲延杰,1,博士研究生,,N/A,N/A,
30381353,栾杰,2,硕士研究生,,N/A,N/A,
30381354,乔海英,2,硕士研究生,10143735,南开大学,金融学,5
30381356,罗荣,2,硕士研究生,10229429,西北大学,经济学,5
30381362,罗文军,2,硕士研究生,10143850,北京大学,经济学,5
30381363,罗晓倩,2,硕士研究生,10149414,复旦大学,投资学,5
30381364,乔嘉麒,2,硕士研究生,10149414,复旦大学,经济学,5
30381364,乔嘉麒,3,本科,10149414,复旦大学,经济学,5
30381365,骆海涛,2,硕士研究生,10241649,密歇根大学,金融工程,5
30381365,骆海涛,1,博士研究生,10385749,亚利桑那大学,光学,1
30381365,骆海涛,3,本科,10226507,上海交通大学,应用物理学,1
30381365,骆海涛,1,博士研究生,10226507,上海交通大学,凝聚态物理,1
30381391,史程,2,硕士研究生,10108675,哥伦比亚大学,工商管理,3
30381391,史程,2,硕士研究生,10390037,堪萨斯州立大学,科学,1
30381392,史献涛,2,硕士研究生,10143861,上海财经大学,经济学,5
30381404,是星涛,2,硕士研究生,10149414,复旦大学,金融学,5
30381144,闵昱,3,本科,,N/A,经济学,5
30381144,闵昱,2,硕士研究生,,N/A,经济学,5
30381153,马成,2,硕士研究生,,N/A,经济学,5
30381157,龙苏云,3,本科,,N/A,经济学,5
30381160,缪玮彬,2,硕士研究生,10149414,复旦大学,经济学,5
30381175,马金峰,1,博士研究生,10224600,北京航空航天大学,金融工程,5
30381186,刘方旭,2,硕士研究生,,N/A,N/A,
30381189,马龙,1,博士研究生,,N/A,经济学,5
30381190,卢安平,2,硕士研究生,10143851,清华大学,工商管理,3
30381190,卢安平,3,本科,10143871,西安交通大学,工学,1
30381524,申俊华,1,博士研究生,10228993,湖南大学,金融学,5
30381525,申蕾,2,硕士研究生,10143861,上海财经大学,经济学,5
30381526,神爱前,2,硕士研究生,10143878,厦门大学,财政学,5
30381527,沈宏伟,2,硕士研究生,10396110,美国乔治亚理工大学,工学,1
30381528,沈荣,3,本科,10226507,上海交通大学,工学,1
30381528,沈荣,2,硕士研究生,10143861,上海财经大学,金融学,5
30381529,沈潼,2,硕士研究生,10385922,澳大利亚悉尼大学,会计商法,4
30381192,马文文,2,硕士研究生,,N/A,经济学,5
30381193,卢赤斌,2,硕士研究生,,N/A,N/A,
30381200,卢曼,3,本科,10143850,北京大学,图书馆学,7
30381200,卢曼,2,硕士研究生,10389751,美国加州大学戴维斯分校,工商管理,3
30381200,卢曼,2,硕士研究生,10388187,伯克利分校,金融工程,5
30381213,马英,2,硕士研究生,,N/A,金融学,5
30381217,鲁邦旺,2,硕士研究生,,N/A,N/A,
30381228,刘芳洁,2,硕士研究生,,N/A,工学,1
30381229,马志新,3,本科,,N/A,工学,1
30381235,庞宝臣,2,硕士研究生,10143871,西安交通大学,应用数学,1
30381073,吕姝仪,2,硕士研究生,10123973,中国人民大学,经济学,5
30381075,孟阳,2,硕士研究生,10143869,武汉大学,数学,1
30381075,孟阳,2,硕士研究生,10386336,伯明翰大学,金融数学,5
30381080,柳万军,2,硕士研究生,104432,中国人民银行研究生部,金融学,5
30381085,吕文晔,2,硕士研究生,10389168,英国华威大学,过程工程,7
30381085,吕文晔,2,硕士研究生,10389168,英国华威大学,商业管理,3
30381091,吕晓峰,2,硕士研究生,,N/A,N/A,
30381091,吕晓峰,1,博士研究生,,N/A,N/A,
30381240,庞琳琳,2,硕士研究生,10123973,中国人民大学,管理学,6
30381241,毛卫文,3,本科,,N/A,经济学,5
30381242,庞世恩,2,硕士研究生,10123973,中国人民大学,理学,1
30381243,裴晓辉,2,硕士研究生,,N/A,N/A,
30381244,裴愔愔,2,硕士研究生,10123973,中国人民大学,法律,7
30381246,漆志伟,2,硕士研究生,,N/A,N/A,
30381247,齐达铮,3,本科,,N/A,N/A,
30381248,祁洁萍,2,硕士研究生,10226504,东华大学,理学,1
30381248,祁洁萍,3,本科,10226504,东华大学,理学,1
30381249,綦鹏,2,硕士研究生,10143861,上海财经大学,管理学,6
30381530,沈雪峰,2,硕士研究生,10143861,上海财经大学,经济学,5
30381531,盛丰衍,2,硕士研究生,10149414,复旦大学,计算机应用技术专业,1
30381532,盛豪,2,硕士研究生,10229041,英国剑桥大学,数学系,1
30381604,盛军,3,本科,10224613,上海教育学院,英语专业,7
30381902,吴雅楠,1,博士研究生,,N/A,统计物理学,1
30381494,苏卿云,2,硕士研究生,10143878,厦门大学,会计学,4
30381494,苏卿云,2,硕士研究生,10389337,伦敦商学院,金融学,5
30381495,苏淑敏,2,硕士研究生,10391069,加拿大英属哥伦比亚大学,经济学,5
30381496,苏天杉,2,硕士研究生,10226888,对外经济贸易大学,管理学,6
30381497,苏炫纲,2,硕士研究生,10388897,美国印第安纳大学,工商管理,3
30381498,苏彦祝,2,硕士研究生,10143851,清华大学,工学,1
30381499,眭芳韫,3,本科,,N/A,经济学,5
30381499,眭芳韫,3,本科,,N/A,理学,1
30381500,孙慧,2,硕士研究生,,N/A,N/A,
30381501,孙建,3,本科,,N/A,经济学,5
30381508,刘斐,2,硕士研究生,,N/A,N/A,
30381513,刘丰元,2,硕士研究生,10143850,北京大学光华管理学院,理学,1
30381271,乔羽夫,2,硕士研究生,10143735,南开大学,经济学,5
30381272,牛春晖,2,硕士研究生,,N/A,经济学,5
30381798,汝平,2,硕士研究生,10241643,美国卡内基梅隆大学,金融学,5
30381799,温震宇,2,硕士研究生,10123973,中国人民大学,管理学,6
30381405,司晓晨,2,硕士研究生,104432,中国人民银行研究生部,经济学,5
30381406,宋炳山,2,硕士研究生,10143851,清华大学,工学,1
30381407,宋东旭,3,本科,10229548,中央财经大学,数理金融学,5
30381407,宋东旭,2,硕士研究生,10241655,罗格斯大学,金融数学,5
30381409,宋璐,2,硕士研究生,10143861,上海财经大学,管理学,6
30381424,邵骥咏,2,硕士研究生,10226507,上海交通大学,会计学,4
30381425,邵将,2,硕士研究生,,N/A,物理学,1
30381493,苏谋东,2,硕士研究生,10149414,复旦大学,经济学,5
30381606,施斌,2,硕士研究生,10241651,美国杜兰大学,金融,5
30381606,施斌,2,硕士研究生,10241651,美国杜兰大学,会计,4
30381607,施恒新,2,硕士研究生,10143861,上海财经大学,N/A,
30381608,施敏佳,2,硕士研究生,,N/A,N/A,
30381610,施虓文,2,硕士研究生,10143850,北京大学,经济学,5
30381621,刘静,2,硕士研究生,10229548,中央财经大学,经济学,5
30381622,孙蔚,1,博士研究生,10149414,复旦大学,N/A,
30381623,孙倩倩,2,硕士研究生,10143735,南开大学,金融学,5
30381624,孙亚超,1,博士研究生,,N/A,数学,1
30381625,孙延群,2,硕士研究生,10149414,复旦大学,工商管理,3
30381628,孙正,2,硕士研究生,,N/A,N/A,
30381629,孙志洪,2,硕士研究生,,N/A,工商管理,3
30381631,孙志方,2,硕士研究生,,N/A,N/A,
30381632,刘丽娟,2,硕士研究生,10149380,中南财经政法大学,工商管理,3
30381633,索隽石,2,硕士研究生,10143850,北京大学,软件工程,1
30381634,孙权,2,硕士研究生,10226532,上海理工大学,国民经济学,5
30381284,欧宝林,2,硕士研究生,10144042,新加坡国立大学,理学,1
30381284,欧宝林,3,本科,10144025,中国科技大学,经济学,5
30381285,欧阳丹,2,硕士研究生,,N/A,N/A,
30381327,秦斌,2,硕士研究生,,N/A,N/A,
30381330,秦岭,2,硕士研究生,10143851,清华大学,管理学,6
30381336,秦毅,1,博士研究生,,N/A,N/A,
30381338,秦岭松,2,硕士研究生,10229126,美国南加州大学,会计学,4
30381338,秦岭松,4,MBA/EMBA,10453635,霍夫斯塔大学,工商管理,3
30381338,秦岭松,3,本科,10128393,西南财经大学,国际经济,5
30381340,邱宏斌,2,硕士研究生,,N/A,N/A,
30381350,路志刚,1,博士研究生,10229034,暨南大学,金融学,5
30381351,栾菲,2,硕士研究生,,N/A,N/A,
30381733,万文俊,3,本科,10143850,北京大学,经济学,5
30381733,万文俊,2,硕士研究生,10386328,美国波士顿学院,工商管理,3
30381734,王浩宇,2,硕士研究生,10453680,巴黎第九大学,金融数学,5
30381734,王浩宇,3,本科,10123973,中国人民大学,数学,1
30381736,王滨,2,硕士研究生,10123973,中国人民大学,工商管理,3
30381737,王昌俊,2,硕士研究生,10143851,清华大学,数学,1
30381738,王宏远,2,硕士研究生,10143871,西安交通大学,经济学,5
30381738,王宏远,2,硕士研究生,10108675,美国哥伦比亚大学,公共管理,6
30381739,汪澳,3,本科,10241630,澳大利亚莫纳什大学,金融学,5
30381739,汪澳,3,本科,10241630,澳大利亚莫纳什大学,经济学,5
30381740,汪波,2,硕士研究生,,N/A,N/A,
30381741,王洪涛,2,硕士研究生,,N/A,经济学,5
30381744,王诗瑶,2,硕士研究生,10143850,北京大学,N/A,
30381642,刘铭,2,硕士研究生,,N/A,N/A,
30381644,刘模林,2,硕士研究生,10143953,华中理工大学,机械工程,1
30381904,吴域,2,硕士研究生,10143850,北京大学,经济学,5
30382016,魏瑄,2,硕士研究生,10123973,中国人民大学,保险学,7
30381115,刘德元,3,本科,10229413,武汉轻工大学,物流管理,6
30381611,施旭,2,硕士研究生,10108675,哥伦比亚大学,金融数学,5
30381612,石波,2,硕士研究生,,N/A,法学,7
30381614,石国武,2,硕士研究生,,N/A,工学,1
30381615,石松鹰,2,硕士研究生,,N/A,N/A,
30381616,石武斌,2,硕士研究生,10123973,中国人民大学,概率论与数理统计,1
30381617,刘杰文,1,博士研究生,10224613,华东师范大学,经济学,5
30381618,石玉,2,硕士研究生,,N/A,管理学,6
30381619,石云峰,2,硕士研究生,,N/A,经济学,5
30381620,孙柠,2,硕士研究生,,N/A,经济学,5
30381647,滕越,2,硕士研究生,,N/A,N/A,
30381800,芮崑,2,硕士研究生,10143861,上海财经大学,经济学,5
30382105,熊壮,2,硕士研究生,,N/A,金融学,5
30382106,轩玉婷,2,硕士研究生,,N/A,N/A,
30382107,徐彬,2,硕士研究生,,N/A,工商管理,3
30382108,徐卫群,2,硕士研究生,,N/A,N/A,
30381250,倪枫,2,硕士研究生,10143850,北京大学,工商管理,3
30381251,倪健,2,硕士研究生,10108675,美国哥伦比亚大学,公共管理,6
30381251,倪健,2,硕士研究生,10143851,清华大学,工程,1
30381252,钱华,2,硕士研究生,,N/A,经济学,5
30381253,钱辉,3,本科,10143850,北京大学,技术物理,1
30381254,钱建,2,硕士研究生,,N/A,N/A,
30381255,钱晶,2,硕士研究生,10385464,美国纽约大学,理工,1
30381256,路荣强,2,硕士研究生,10241632,澳大利亚新南威尔士大学,基金管理,6
30381257,辇大吉,3,本科,10123973,中国人民大学,经济学,5
30381258,聂守华,3,本科,10149414,复旦大学,物理学,1
30381258,聂守华,1,博士研究生,10449043,佛罗里达州立大学,物理学,1
30381258,聂守华,2,硕士研究生,10241643,卡内基梅隆大学,计算金融学,5
30381264,彭俊斌,1,博士研究生,,N/A,N/A,
30382109,王晓伟,2,硕士研究生,10229548,中央财经大学,工商管理,3
30381239,庞良永,3,本科,,N/A,外语,7
30381239,庞良永,3,本科,,N/A,法学,7
30381778,王衍胜,2,硕士研究生,,N/A,N/A,
30381781,邱伟,2,硕士研究生,,N/A,N/A,
30381782,邱新红,2,硕士研究生,10241643,卡内基梅隆大学,计算金融,5
30381782,邱新红,3,本科,10226737,南京大学,应用物理,1
30381783,瞿蕴理,2,硕士研究生,10143871,西安交通大学,工学,1
30381785,唐瑭,2,硕士研究生,10241664,爱丁堡大学,N/A,
30381786,冉华,2,硕士研究生,,N/A,经济学,5
30381787,唐文杰,2,硕士研究生,,N/A,N/A,
30382025,肖华,2,硕士研究生,10226510,同济大学,工学,1
30382026,肖娟,2,硕士研究生,,N/A,经济学,5
30382110,徐晨光,2,硕士研究生,,N/A,N/A,
30381866,王振州,2,硕士研究生,10221272,中原大学,企业管理,3
30381866,王振州,3,本科,10221272,中原大学,电子电机,1
30381867,王正,3,本科,,N/A,N/A,
30381868,王政,1,博士研究生,10108599,普林斯顿大学,N/A,
30382027,肖侃宁,2,硕士研究生,10143953,华中科技大学,工商管理,3
30382028,肖瑞瑾,2,硕士研究生,10149414,复旦大学,N/A,
30381635,孙少锋,2,硕士研究生,,N/A,N/A,
30381083,龙昌伦,2,硕士研究生,,N/A,N/A,
30382111,徐成,2,硕士研究生,10385990,朴茨茅斯大学,金融决策分析,5
30381869,王之远,2,硕士研究生,10226510,同济大学,产业经济学,5
30381870,王志华,3,本科,10143850,北京大学,经济管理,3
30381637,孙晟,2,硕士研究生,,N/A,N/A,
30381638,谈云飞,2,硕士研究生,,N/A,N/A,
30381802,芮颖,2,硕士研究生,10229160,英国牛津大学,经济学,5
30381802,芮颖,2,硕士研究生,10229160,英国牛津大学,哲学,7
30381803,翁锡赟,2,硕士研究生,10149414,复旦大学,金融学,5
30381273,牛若磊,2,硕士研究生,,N/A,商科,6
30381789,饶雄,1,博士研究生,,N/A,N/A,
30381790,唐赟,2,硕士研究生,10242727,香港城市大学,电子工程,1
30381792,任慧娟,2,硕士研究生,,N/A,金融学,5
30381793,唐棕,2,硕士研究生,10241643,卡内基梅隆大学,N/A,
