"FundManagerID","Funmager","Gender","BirthDate","NationalityCode","Nationality","DegreeID","Degree","Major","MajorChara","UniversityID","University","IsInternationalSchool","Is985Universities","Is211Universities","OveseaBack","PoliticalBack","Certificate","BusinessDuration","Resume"
"30345997","何静","男","","CHN","中华人民共和国","2","硕士研究生","经济学","5","10104898","中国社会科学院研究生院","0","0","0","","0","","10.00","何静，本基金的基金经理，2026-03-06-，9.5年，中国社会科学院研究生院经济学硕士，2016年起先后于东北证券、兴业证券、建信理财、华泰柏瑞基金任研究员，2024年10月加入信达澳亚基金。现任信澳蓝筹精选股票基金基金经理（2024年12月11日起至今）、信澳远见价值混合基金基金经理（2025年8月1日起至今）、信澳优势价值混合型证券投资基金基金经理（2026年3月6日起至今）。"
"30762736","邓舒文","女","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","12.00","邓舒文女士,硕士研究生。2013年12月加入银华基金。现任固定收益投资管理部基金经理/投资经理助理（社保、基本养老）/基金经理助理。自2024年12月13日起担任"银华货币市场证券投资基金"、"银华活钱宝货币市场基金"基金经理,自2026年01月13日起兼任"银华惠增利货币市场基金"基金经理。具有从业资格。国籍：中国。"
"30266943","印培","女","","CHN","中华人民共和国","2","硕士研究生","国际关系","7","","","","","","","0","","13.00","印培女士，国际关系硕士，持有中国证券投资基金业从业证书。现任广发优势增长股票型证券投资基金基金经理(自2024年12月16日起任职)、广发聚祥灵活配置混合型证券投资基金基金经理(自2025年3月5日起任职)。曾任信达证券股份有限公司研究发展部研究助理，中国国际金融股份有限公司研究部高级经理，广发基金管理有限公司研究发展部行业研究员、策略投资部研究员。"
"30762915","林丽娟","女","","CHN","中华人民共和国","2","硕士研究生","理学","1","10238976","香港大学","1","0","0","","0","","4.00","林丽娟女士，香港大学理学硕士，6年证券、基金行业从业经历，具有基金从业资格。2020年4月至2021年7月在博时基金管理有限公司从事量化研究工作。2021年7月加入融通基金管理有限公司，曾任量化研究员。现任融通中证云计算与大数据主题指数证券投资基金(LOF)基金经理（2024年12月17日起至今）、融通中证人工智能主题指数证券投资基金(LOF)基金经理（2024年12月17日起至今）。"
"30000000000000023816","闵文强","男","","CHN","中华人民共和国","2","硕士研究生","金融工程","5","","","","","","","0","","14.00","闵文强先生，金融工程专业硕士，14年证券、基金行业从业经历，具有基金从业资格。2011年7月至2014年9月在融通基金管理有限公司工作，担任行业研究员。2014年9月至2024年4月在华商基金管理有限公司工作，先后担任行业研究员、投资经理。2024年4月加入融通基金管理有限公司，现任融通创新动力混合型证券投资基金基金经理（2024年12月17日起至今）、融通跨界成长灵活配置混合型证券投资基金基金经理（2025年2月28日起至今）。"
"30762914","乔健生","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","11.00","乔健生先生，硕士研究生。2014年起从事金融相关工作，曾任职于粤开证券、国盛证券等公司，2022年3月加入申万菱信基金，现任申万菱信恒利三个月定期开放债券型证券投资基金、申万菱信稳鑫30天滚动持有短债债券型发起式证券投资基金、申万菱信安泰惠利纯债债券型证券投资基金、申万菱信安泰永利利率债一年定期开放债券型发起式证券投资基金、申万菱信绿色纯债债券型发起式证券投资基金、申万菱信安泰裕利纯债债券型证券投资基金、申万菱信稳鑫90天滚动持有中短债债券型证券投资基金基金经理。"
"30340804","姚洋","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","11.00","姚洋先生，硕士研究生。2013年起从事金融相关工作，曾任职于上海申银万国证券研究所有限公司，2022年3月加入申万菱信基金，现任申万菱信稳益宝债券型证券投资基金、申万菱信双利混合型证券投资基金基金经理。"
"30763000","王嘉鹏","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","","王嘉鹏先生：硕士研究生。曾就职于建信基金管理有限责任公司，2023年3月加入银华基金管理股份有限公司。现任FOF投资管理部基金经理/基金经理助理。自2024年12月16日起担任银华华利均衡优选一年持有期混合型基金中基金（FOF）基金经理，自2025年1月22日起兼任银华华丰三个月持有期混合型基金中基金（FOF）基金经理，自2025年11月17日起兼任银华聚享多元配置三个月持有期混合型基金中基金（FOF）基金经理。"
"30763002","王寒","男","","CHN","中华人民共和国","2","硕士研究生","金融","5","10149414","复旦大学","1","1","1","","0","","","王寒先生：基金经理，复旦大学金融硕士。于2022年3月加入路博迈基金管理（中国）有限公司，历任研究部信用主管、私募资管投资部投资经理等岗位，现任公募固收投资部基金经理。曾任中银基金管理有限公司研究部信用研究员。"
"30762997","王飒","女","","CHN","中华人民共和国","2","硕士研究生","金融经济学","5","10241664","英国爱丁堡大学","1","0","0","2","0","","8.00","王飒女士，英国爱丁堡大学金融经济学硕士。2017年2月加入中加基金管理有限公司。2017年2月至2020年9月，担任固定收益部研究员；2020年9月至2024年8月，担任固定收益部专户投资经理，现任中加丰盈一年定期开放债券型发起式证券投资基金（2024年12月18日至今）、中加博裕纯债债券型证券投资基金（2024年12月18日至今）、中加安盈一年定期开放债券型发起式证券投资基金（2025年8月15日至今）、中加穗盈纯债债券型证券投资基金（2025年9月1日至今）、中加博盈一年定期开放债券型发起式证券投资基金（2025年12月3日至今）的基金经理。"
"30762998","杨沐阳","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","8.00","杨沐阳先生,硕士研究生。曾就职于中国工商银行股份有限公司，2017年10月加入银华基金。现任固定收益投资管理部基金经理/基金经理助理。自2024年12月16日起担任"银华安盈短债债券型证券投资基金"、"银华中债0-5年政策性金融债指数证券投资基金"基金经理,自2025年05月13日起兼任"银华季季丰90天滚动持有债券型证券投资基金"基金经理。具有从业资格。国籍：中国。"
"30762996","吴洵","男","","CHN","中华人民共和国","1","博士研究生","管理学","6","","","","","","","0","","8.00","吴洵,学历：管理学博士。相关业务资格：证券投资基金从业资格。历任中银基金管理有限公司研究员、博时基金管理有限公司基金经理助理。2024年11月加入鑫元基金，现任基金经理。现任鑫元安鑫宝货币市场基金、鑫元晟利一年定期开放债券型发起式证券投资基金、鑫元皓利一年定期开放债券型发起式证券投资基金、鑫元招利债券型证券投资基金、鑫元锦利一年定期开放债券型发起式证券投资基金、鑫元裕利债券型证券投资基金的基金经理。"
"30762999","黄玥","女","","CHN","中华人民共和国","2","硕士研究生","金融","5","10143861","上海财经大学","0","0","1","","0","","4.00","黄玥女士，上海财经大学金融硕士。现任固定收益部基金经理、浙商智多盈债券型证券投资基金（2024年12月16日—至今）、浙商丰顺纯债债券型证券投资基金（2025年2月27日—至今）、浙商惠裕纯债债券型证券投资基金（2025年2月27日—至今）、浙商丰利增强债券型证券投资基金（2025年8月22日-至今）的基金经理。"
"30763001","宋珊珊","女","","CHN","中华人民共和国","2","硕士研究生","经济学","5","","","","","","","0","","","宋珊珊女士，经济学硕士，具有基金从业资格。曾任嘉合基金管理有限公司产品研发部负责人，明亚基金管理有限责任公司产品总监。现任兴华基金管理有限公司资产配置部副总经理、兴华智选成长3个月持有期混合型发起式基金中基金（FOF）基金经理（自2024年12月26日起任职）。"
"30000000000000066991","赵花荣","女","","CHN","中华人民共和国","2","硕士研究生","工学","1","","","","","","","0","","13.00","赵花荣女士,国籍中国,工学硕士,14年证券从业经验。曾任华创证券研究所研究员，中国人寿资产管理有限公司研究员、投资经理。2024年03月加盟鹏华基金管理有限公司，现担任权益投资三部基金经理。2024年12月担任鹏华创新成长混合基金经理，2024年12月担任鹏华增华混合基金经理，赵花荣具备基金从业资格。"
"30763174","梁碧娴","女","","CHN","中华人民共和国","2","硕士研究生","工商管理","3","","","","","","1","0","","","梁碧娴女士：工商管理硕士，特许财务分析师。1995年加入渣打证券专卖中国股票，1997年于加怡证券任高级分析师，2001年于东方惠嘉证券任高级分析师，2002年于安泰证券(后称为麦格理证券)任职联席董事，2005年于联博基金先后任中国研究部联席董事及上海办事处首席代表，2010年加入摩根资产管理。"
"30763153","谭力","男","","CHN","中华人民共和国","2","硕士研究生","管理与战略","7","10229098","伦敦政治经济学院","1","0","0","1,2","0","","","谭力先生：摩根基金执行董事，是新兴市场和亚太地区(EMAP)股票团队中的大中华区团队成员，担任大中华区股票的国家专家。自2011年加入摩根基金以来，他常驻香港，曾是负责亚洲银行业的行业研究分析师，专注于大中华区金融领域。在此之前，他在摩根大通的投资银行和商业银行部门担任战略职务。谭力拥有伦敦政治经济学院的管理与战略硕士学位。"
"30763186","田甜","女","","CHN","中华人民共和国","2","硕士研究生","金融学","5","10149414","复旦大学","1","1","1","","0","","17.00","田甜女士，复旦大学金融学硕士，18年证券相关从业经验。曾就职于长江养老保险股份有限公司信用风险管理部、中国人保资产管理有限公司信用评估部。现任永赢基金管理有限公司固定收益研究部总经理。"
"30763173","Elizabeth Pang","女","","","","2","硕士研究生","金融与会计","5","10388221","西澳大学","1","0","0","1,2","0","CFA","","Elizabeth Pang女士：摩根基金执行董事，是新兴市场和亚太地区(EMAP)股票团队中的大中华区团队成员,担任大中华区股票的国家专家。自2005年加入摩根基金以来,她曾是全球股票团队的研究分析师，负责亚洲公用事业和房地产行业。在加入公司之前，她曾任职于SBA石林企业咨询(上海)，在上海和香港工作了三年。她获得了西澳大学的金融与会计学士和硕士学位。她也是特许金融分析师(CFA)持证人。"
