behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00000402,U002591,P000820,浏览,2026-01-31 04:21:35.769435,329
B00000403,U000258,P001533,点击,2025-12-19 20:50:35.769435,227
B00000404,U001596,P000142,浏览,2026-02-16 18:05:35.769435,590
B00000405,U001047,P000028,浏览,2026-01-28 22:24:35.769435,374
B00000406,U002233,P000257,加购,2026-01-17 04:15:35.769435,0
B00000407,U002595,P000955,点击,2026-01-27 12:53:35.769435,331
B00000408,U004078,P001836,浏览,2026-02-13 03:58:35.769435,422
B00000409,U003585,P001010,浏览,2026-01-25 06:53:35.769435,129
B00000410,U001641,P001784,浏览,2026-01-08 01:20:35.769435,481
B00000411,U001712,P001872,浏览,2026-02-13 22:47:35.769435,170
B00000412,U000049,P000997,浏览,2025-12-07 18:29:35.769435,19
B00000413,U000168,P001109,浏览,2025-12-18 12:44:35.769435,487
B00000414,U001854,P001267,浏览,2026-01-15 13:58:35.769435,68
B00000415,U003855,P001230,点击,2026-02-04 21:44:35.769435,258
B00000416,U003742,P001963,浏览,2026-02-06 04:19:35.769435,450
B00000417,U002069,P000785,浏览,2026-02-15 04:38:35.769435,502
B00000418,U000392,P000438,收藏,2026-01-31 10:52:35.769435,0
B00000419,U002951,P001295,收藏,2025-12-29 22:43:35.769435,0
B00000420,U001450,P001584,浏览,2025-12-29 10:08:35.769435,575
B00000421,U000229,P000479,浏览,2025-12-16 17:16:35.769435,520
B00000422,U003253,P001582,收藏,2025-12-13 18:01:35.769435,0
B00000423,U000352,P001020,浏览,2025-12-31 12:05:35.769435,213
B00000424,U002273,P001201,浏览,2026-01-17 09:43:35.769435,490
B00000425,U004038,P000420,浏览,2026-01-02 02:28:35.769435,203
B00000426,U000234,P000782,点击,2025-12-28 07:27:35.769435,403
B00000427,U000266,P001764,点击,2026-01-03 10:38:35.769435,230
B00000428,U000858,P000475,浏览,2025-12-10 20:17:35.769435,54
B00000429,U000499,P001411,收藏,2026-02-05 13:25:35.769435,0
B00000430,U000877,P000868,浏览,2026-02-05 18:21:35.769435,103
B00000431,U002259,P001278,浏览,2025-12-17 22:48:35.769435,358
B00000432,U004195,P000246,浏览,2026-02-18 02:26:35.769435,192
B00000433,U001645,P001414,点击,2026-01-19 07:09:35.769435,488
B00000434,U002393,P001406,浏览,2025-12-23 01:40:35.769435,499
B00000435,U003325,P001499,点击,2026-03-03 22:44:35.769435,210
B00000436,U002952,P001558,收藏,2025-12-28 14:51:35.769435,0
B00000437,U004620,P000534,收藏,2026-02-08 10:56:35.769435,0
B00000438,U002648,P001956,浏览,2026-03-01 09:58:35.769435,484
B00000439,U004952,P000736,加购,2026-02-21 12:06:35.769435,0
B00000440,U002257,P000347,点击,2026-02-25 14:03:35.769435,294
B00000441,U001433,P001223,收藏,2025-12-26 23:04:35.769435,0
B00000442,U000481,P001255,点击,2026-02-23 21:10:35.769435,560
B00000443,U002971,P001458,点击,2025-12-23 06:23:35.769435,100
B00000444,U001666,P001356,点击,2026-02-02 13:47:35.769435,130
B00000445,U000329,P001360,浏览,2026-02-09 23:39:35.769435,549
B00000446,U003255,P000230,浏览,2025-12-12 15:24:35.769435,313
B00000447,U000417,P000709,点击,2025-12-07 00:09:35.769435,286
B00000448,U002302,P001258,点击,2026-02-11 21:00:35.769435,564
B00000449,U000945,P001393,点击,2026-01-30 05:21:35.769435,511
B00000450,U002053,P001022,浏览,2026-02-21 23:26:35.769435,551
B00000451,U002351,P000803,浏览,2026-02-25 18:05:35.769435,598
B00000452,U000980,P001801,点击,2026-01-26 21:25:35.769435,22
B00000453,U001657,P000157,浏览,2026-02-04 15:01:35.769435,370
B00000454,U002655,P001563,浏览,2025-12-21 07:09:35.769435,158
B00000455,U001452,P001977,点击,2026-02-21 04:42:35.769435,593
B00000456,U003012,P001760,浏览,2026-02-27 11:48:35.769435,108
B00000457,U002784,P000202,加购,2025-12-14 20:26:35.769435,0
B00000458,U004004,P000089,点击,2026-01-03 19:10:35.769435,560
B00000459,U001587,P001339,浏览,2026-02-23 07:26:35.769435,295
B00000460,U000390,P000170,浏览,2026-02-21 05:01:35.769435,301
B00000461,U003729,P001461,浏览,2026-02-06 03:07:35.769435,56
B00000462,U000850,P001318,浏览,2026-01-26 04:38:35.769435,587
B00000463,U000819,P001369,点击,2025-12-21 08:43:35.769435,28
B00000464,U003636,P001924,浏览,2026-02-18 22:42:35.769435,67
B00000465,U004108,P001387,浏览,2026-01-08 02:26:35.769435,176
B00000466,U002655,P001204,收藏,2025-12-20 01:59:35.769435,0
B00000467,U003955,P000508,浏览,2026-01-06 22:22:35.769435,355
B00000468,U004107,P000489,收藏,2026-01-12 03:21:35.769435,0
B00000469,U000490,P000300,浏览,2026-01-01 02:27:35.769435,334
B00000470,U002320,P001559,收藏,2026-01-22 06:08:35.769435,0
B00000471,U002929,P001014,加购,2025-12-30 12:57:35.769435,0
B00000472,U003164,P001738,加购,2026-01-26 13:43:35.769435,0
B00000473,U002935,P001350,浏览,2025-12-27 15:17:35.769435,533
B00000474,U001147,P000077,浏览,2026-01-29 01:03:35.769435,472
B00000475,U002824,P001247,加购,2025-12-31 12:58:35.769435,0
B00000476,U002506,P001861,浏览,2026-01-08 18:50:35.769435,527
B00000477,U000812,P000188,点击,2026-02-10 07:38:35.769435,161
B00000478,U000056,P000763,浏览,2026-01-24 06:08:35.769435,336
B00000479,U000708,P000900,加购,2026-01-01 17:27:35.769435,0
B00000480,U001010,P000643,浏览,2026-02-25 08:55:35.769435,479
B00000481,U004119,P000478,浏览,2026-01-26 18:39:35.769435,208
B00000482,U003849,P001047,点击,2026-01-08 11:58:35.769435,117
B00000483,U003317,P001061,点击,2025-12-08 04:46:35.769435,221
B00000484,U004868,P000018,浏览,2026-02-10 15:49:35.769435,27
B00000485,U003490,P001891,点击,2026-02-20 15:25:35.769435,188
B00000486,U004327,P001797,浏览,2026-01-25 06:19:35.769435,165
B00000487,U004306,P001577,加购,2026-01-24 06:08:35.769435,0
B00000488,U001401,P000860,浏览,2026-02-20 01:19:35.769435,36
B00000489,U001194,P000934,点击,2025-12-17 16:02:35.769435,242
B00000490,U004995,P001967,浏览,2025-12-09 18:18:35.769435,468
B00000491,U001498,P001915,浏览,2026-02-13 15:49:35.769435,256
B00000492,U001251,P001362,点击,2026-01-14 16:44:35.769435,359
B00000493,U000873,P000072,浏览,2026-02-13 02:56:35.769435,313
B00000494,U002411,P001676,点击,2026-02-13 12:05:35.769435,48
B00000495,U003551,P001950,浏览,2026-01-04 02:00:35.769435,379
B00000496,U001579,P001750,加购,2026-01-10 23:21:35.769435,0
B00000497,U000475,P001542,浏览,2026-02-04 14:08:35.769435,243
B00000498,U004291,P001469,点击,2026-01-26 11:29:35.769435,210
B00000499,U003567,P001502,浏览,2026-01-25 11:52:35.769435,263
B00000500,U004049,P000456,浏览,2026-01-18 23:18:35.769435,5
B00000501,U004625,P001023,点击,2026-01-07 13:11:35.769435,103
B00000502,U000271,P000119,浏览,2025-12-23 09:50:35.769435,432
B00000503,U003552,P001472,点击,2026-01-11 21:50:35.769435,289
B00000504,U004586,P001391,浏览,2026-01-13 21:12:35.769435,476
B00000505,U004458,P001392,收藏,2026-01-19 01:47:35.769435,0
B00000506,U003884,P000477,点击,2026-02-16 07:49:35.769435,561
B00000507,U002620,P000581,浏览,2026-01-29 21:46:35.769435,374
B00000508,U000995,P000907,浏览,2025-12-05 16:25:35.769435,67
B00000509,U000769,P000958,加购,2025-12-11 00:22:35.769435,0
B00000510,U000545,P001913,浏览,2026-01-27 11:37:35.769435,431
B00000511,U000932,P000913,点击,2026-01-23 08:48:35.769435,37
B00000512,U000091,P001101,浏览,2026-01-16 12:03:35.769435,239
B00000513,U004334,P000276,点击,2025-12-23 23:26:35.769435,207
B00000514,U000851,P001887,点击,2026-02-06 03:06:35.769435,516
B00000515,U002969,P001946,浏览,2026-01-08 14:32:35.769435,75
B00000516,U004873,P000092,浏览,2026-02-24 15:28:35.769435,554
B00000517,U003078,P001979,加购,2026-01-22 23:08:35.769435,0
B00000518,U002660,P001689,收藏,2025-12-20 07:36:35.769435,0
B00000519,U000634,P000368,浏览,2025-12-11 09:54:35.769435,394
B00000520,U003229,P000530,浏览,2025-12-05 07:23:35.769435,366
B00000521,U001225,P000493,加购,2026-01-29 03:01:35.769435,0
B00000522,U001249,P001504,点击,2026-01-16 21:32:35.769435,522
B00000523,U000983,P000925,浏览,2026-02-26 02:17:35.769435,332
B00000524,U002511,P001347,浏览,2026-01-29 05:15:35.769435,77
B00000525,U003851,P001571,点击,2026-01-08 13:31:35.769435,26
B00000526,U004759,P000102,收藏,2026-01-04 17:42:35.769435,0
B00000527,U003994,P000271,点击,2026-02-24 11:49:35.769435,138
B00000528,U000990,P000307,收藏,2026-01-12 17:43:35.769435,0
B00000529,U001617,P000387,收藏,2026-02-14 04:19:35.769435,0
B00000530,U000425,P000277,浏览,2025-12-22 16:03:35.769435,76
B00000531,U001431,P000957,浏览,2026-02-22 08:23:35.769435,300
B00000532,U001636,P000259,加购,2026-01-23 04:04:35.769435,0
B00000533,U004201,P001973,浏览,2025-12-11 14:03:35.769435,415
B00000534,U000178,P001571,点击,2025-12-28 12:54:35.769435,335
B00000535,U003777,P000946,点击,2026-03-03 17:49:35.769435,271
B00000536,U000720,P000520,浏览,2026-02-24 23:53:35.769435,555
B00000537,U003129,P001456,点击,2026-01-24 10:41:35.769435,112
B00000538,U004505,P000771,点击,2026-01-06 22:42:35.769435,582
B00000539,U003002,P001334,加购,2026-02-06 17:18:35.769435,0
B00000540,U002790,P000459,收藏,2026-01-05 15:09:35.769435,0
B00000541,U000654,P000880,浏览,2026-01-18 12:26:35.769435,215
B00000542,U002623,P001410,浏览,2025-12-09 00:22:35.769435,182
B00000543,U003557,P000929,加购,2026-02-01 02:51:35.769435,0
B00000544,U003393,P001224,浏览,2026-03-03 18:31:35.769435,175
B00000545,U004404,P001676,浏览,2025-12-13 09:11:35.769435,27
B00000546,U000490,P000531,点击,2026-01-14 06:47:35.769435,405
B00000547,U001345,P001426,浏览,2026-02-27 06:35:35.769435,73
B00000548,U000608,P000946,收藏,2025-12-30 11:37:35.769435,0
B00000549,U003592,P001109,加购,2025-12-23 09:36:35.769435,0
B00000550,U004120,P001046,点击,2025-12-31 11:48:35.769435,366
B00000551,U000753,P000235,浏览,2025-12-27 07:20:35.769435,179
B00000552,U003049,P001822,浏览,2025-12-22 11:58:35.769435,329
B00000553,U004445,P000850,浏览,2026-02-24 23:34:35.769435,35
B00000554,U004121,P000390,浏览,2025-12-23 20:03:35.769435,86
B00000555,U003462,P001153,加购,2026-02-19 05:28:35.769435,0
B00000556,U001015,P001417,浏览,2025-12-30 20:02:35.769435,85
B00000557,U004695,P001588,浏览,2026-01-05 02:57:35.769435,453
B00000558,U001769,P000464,点击,2026-02-09 19:49:35.769435,498
B00000559,U004897,P000541,收藏,2025-12-08 08:46:35.769435,0
B00000560,U000959,P001854,浏览,2026-01-29 08:10:35.769435,527
B00000561,U001592,P000029,点击,2026-02-14 02:17:35.769435,457
B00000562,U003262,P000133,浏览,2026-02-24 16:57:35.769435,582
B00000563,U002589,P001747,浏览,2025-12-22 12:09:35.769435,326
B00000564,U002539,P000534,浏览,2025-12-27 23:51:35.769435,26
B00000565,U000791,P001713,加购,2026-01-09 22:13:35.769435,0
B00000566,U004268,P001655,收藏,2025-12-22 13:38:35.769435,0
B00000567,U004017,P000648,点击,2025-12-16 10:37:35.769435,311
B00000568,U004395,P001907,浏览,2026-03-04 15:18:35.769435,482
B00000569,U003099,P000082,加购,2026-01-10 18:22:35.769435,0
B00000570,U000648,P000876,浏览,2026-02-05 03:55:35.769435,37
B00000571,U004844,P001008,浏览,2026-01-23 05:09:35.769435,16
B00000572,U001476,P000974,收藏,2025-12-12 01:26:35.769435,0
B00000573,U002061,P001604,点击,2025-12-22 10:41:35.769435,414
B00000574,U001124,P001576,浏览,2025-12-22 18:26:35.769435,192
B00000575,U000616,P001115,浏览,2026-02-15 16:19:35.769435,148
B00000576,U001285,P000664,浏览,2026-02-10 19:37:35.769435,335
B00000577,U002326,P001758,浏览,2025-12-27 02:44:35.769435,50
B00000578,U003138,P001100,收藏,2026-02-28 18:04:35.769435,0
B00000579,U003673,P001259,浏览,2026-01-20 20:18:35.769435,82
B00000580,U002856,P001677,加购,2026-01-24 14:56:35.769435,0
B00000581,U001624,P000488,浏览,2026-02-07 16:19:35.769435,467
B00000582,U003450,P000434,收藏,2026-02-13 09:21:35.769435,0
B00000583,U002704,P000429,浏览,2026-02-04 15:49:35.769435,510
B00000584,U001141,P001924,点击,2026-01-19 22:30:35.769435,346
B00000585,U002831,P001114,浏览,2026-01-08 18:45:35.769435,84
B00000586,U000499,P001471,浏览,2026-01-16 22:10:35.769435,481
B00000587,U004683,P000577,点击,2026-02-07 10:35:35.769435,293
B00000588,U001104,P001179,收藏,2026-01-07 08:13:35.769435,0
B00000589,U003090,P001751,浏览,2026-02-08 15:49:35.769435,564
B00000590,U001753,P000447,收藏,2026-01-16 03:46:35.769435,0
B00000591,U004015,P001898,浏览,2026-02-18 20:27:35.769435,43
B00000592,U000614,P001894,点击,2025-12-31 03:52:35.769435,187
B00000593,U003048,P000139,点击,2025-12-29 19:28:35.769435,208
B00000594,U000644,P001255,加购,2026-02-07 19:07:35.769435,0
B00000595,U002869,P000042,浏览,2025-12-18 10:51:35.769435,581
B00000596,U004154,P000236,浏览,2026-01-24 09:26:35.769435,231
B00000597,U001136,P001493,收藏,2026-02-07 19:47:35.769435,0
B00000598,U004693,P001622,收藏,2025-12-31 11:08:35.769435,0
B00000599,U003700,P000348,浏览,2026-02-01 06:31:35.769435,423
B00000600,U002363,P001702,浏览,2026-01-06 22:38:35.769435,22
B00000601,U000162,P000198,收藏,2026-01-16 09:13:35.769435,0
B00000602,U001822,P001369,点击,2026-02-21 11:15:35.769435,320
B00000603,U004420,P000062,浏览,2026-01-25 20:11:35.769435,292
B00000604,U002766,P001412,收藏,2025-12-12 13:24:35.769435,0
B00000605,U003403,P001058,浏览,2025-12-06 19:57:35.769435,501
B00000606,U002628,P001017,浏览,2025-12-13 09:42:35.769435,23
B00000607,U003994,P001306,收藏,2026-01-04 22:21:35.769435,0
B00000608,U004995,P001255,点击,2025-12-13 12:36:35.769435,480
B00000609,U004856,P000373,浏览,2026-02-15 15:27:35.769435,24
B00000610,U004598,P000822,收藏,2025-12-23 22:30:35.769435,0
B00000611,U000057,P000411,加购,2025-12-29 18:30:35.769435,0
B00000612,U003238,P000679,浏览,2025-12-07 06:50:35.769435,434
B00000613,U002345,P001237,浏览,2026-03-01 21:00:35.769435,448
B00000614,U004903,P001301,点击,2026-02-06 22:56:35.769435,57
B00000615,U000620,P001590,浏览,2026-01-27 10:59:35.769435,372
B00000616,U004875,P001720,浏览,2026-01-11 17:12:35.769435,509
B00000617,U004875,P000221,浏览,2026-02-11 16:39:35.769435,394
B00000618,U002614,P001634,点击,2025-12-29 17:51:35.769435,333
B00000619,U004262,P000575,浏览,2025-12-10 17:15:35.769435,136
B00000620,U002836,P000987,收藏,2026-02-19 17:37:35.769435,0
B00000621,U000666,P000554,浏览,2026-01-01 16:19:35.769435,488
B00000622,U000128,P000761,点击,2026-01-13 02:15:35.769435,215
B00000623,U003558,P000110,收藏,2026-01-31 03:18:35.769435,0
B00000624,U004172,P001690,收藏,2026-03-02 22:17:35.769435,0
B00000625,U004983,P000197,收藏,2026-03-02 07:36:35.769435,0
B00000626,U000635,P001684,浏览,2026-02-15 09:36:35.769435,596
B00000627,U003609,P001992,点击,2025-12-26 09:50:35.769435,575
B00000628,U003690,P000884,浏览,2025-12-18 23:05:35.769435,257
B00000629,U004711,P001746,收藏,2026-02-12 17:32:35.769435,0
B00000630,U000986,P000949,浏览,2026-03-04 10:41:35.769435,77
B00000631,U002574,P000384,收藏,2026-02-05 20:12:35.769435,0
B00000632,U001157,P000453,浏览,2026-02-25 19:08:35.769435,102
B00000633,U004537,P001476,点击,2026-01-05 08:44:35.769435,168
B00000634,U003869,P001779,点击,2025-12-27 08:30:35.769435,338
B00000635,U000244,P000107,浏览,2025-12-18 02:38:35.769435,520
B00000636,U000768,P000005,浏览,2026-01-25 07:08:35.769435,167
B00000637,U003218,P001168,点击,2026-02-01 18:18:35.769435,147
B00000638,U000415,P000137,浏览,2025-12-11 05:15:35.769435,92
B00000639,U003284,P000793,点击,2025-12-17 00:53:35.769435,532
B00000640,U004345,P001465,浏览,2026-02-21 07:07:35.769435,553
B00000641,U003107,P000166,浏览,2025-12-22 16:30:35.769435,464
B00000642,U002887,P001672,浏览,2026-02-05 06:30:35.769435,13
B00000643,U000862,P001664,浏览,2026-02-15 14:56:35.769435,117
B00000644,U004915,P001089,点击,2026-02-22 23:32:35.769435,447
B00000645,U004958,P000415,浏览,2026-01-13 12:42:35.769435,164
B00000646,U003358,P001825,收藏,2025-12-17 19:23:35.769435,0
B00000647,U003934,P001463,浏览,2026-02-05 14:27:35.769435,303
B00000648,U003765,P000380,点击,2025-12-11 13:17:35.769435,265
B00000649,U000210,P001152,浏览,2025-12-05 07:56:35.769435,280
B00000650,U002158,P000197,收藏,2025-12-20 06:05:35.769435,0
B00000651,U002378,P001618,浏览,2025-12-22 13:50:35.769435,357
B00000652,U002190,P001828,浏览,2026-02-17 12:11:35.769435,77
B00000653,U000676,P001520,浏览,2026-01-17 01:29:35.769435,410
B00000654,U001356,P000596,浏览,2025-12-20 22:39:35.769435,426
B00000655,U000026,P001526,加购,2026-02-28 22:41:35.769435,0
B00000656,U002694,P000152,浏览,2026-01-15 02:35:35.769435,89
B00000657,U001651,P000701,浏览,2026-02-08 17:38:35.769435,225
B00000658,U002959,P000723,浏览,2026-02-15 02:36:35.769435,505
B00000659,U004458,P000028,收藏,2026-02-03 17:13:35.769435,0
B00000660,U001683,P001084,点击,2026-01-23 22:02:35.769435,19
B00000661,U004456,P000094,收藏,2026-01-03 06:44:35.769435,0
B00000662,U001967,P000999,点击,2026-01-20 15:58:35.769435,254
B00000663,U003287,P000847,加购,2025-12-22 10:10:35.769435,0
B00000664,U000996,P000114,收藏,2026-02-06 07:59:35.769435,0
B00000665,U000077,P000841,浏览,2026-01-31 05:10:35.769435,272
B00000666,U002143,P001148,浏览,2026-02-17 23:21:35.769435,35
B00000667,U000957,P001575,浏览,2025-12-12 05:39:35.769435,559
B00000668,U003045,P001951,浏览,2026-01-21 11:41:35.769435,293
B00000669,U000218,P000257,浏览,2026-02-10 14:17:35.769435,491
B00000670,U003947,P000013,浏览,2026-01-02 05:09:35.769435,538
B00000671,U002416,P000740,浏览,2025-12-11 18:56:35.769435,335
B00000672,U003346,P001218,浏览,2026-01-21 06:22:35.769435,235
B00000673,U001468,P000554,浏览,2026-02-25 11:11:35.769435,129
B00000674,U004783,P001957,加购,2025-12-13 22:04:35.769435,0
B00000675,U002873,P001209,浏览,2026-02-17 19:24:35.769435,330
B00000676,U000033,P000035,收藏,2026-01-06 19:31:35.769435,0
B00000677,U002920,P000549,点击,2025-12-25 00:20:35.769435,50
B00000678,U003488,P001099,点击,2026-02-17 11:19:35.769435,147
B00000679,U000425,P000250,浏览,2026-01-07 09:03:35.769936,471
B00000680,U004883,P001663,浏览,2026-02-23 06:27:35.769936,303
B00000681,U003079,P001044,浏览,2026-01-14 06:26:35.769936,252
B00000682,U004835,P001986,浏览,2026-02-15 01:24:35.769936,581
B00000683,U004863,P001752,浏览,2026-03-03 15:52:35.769936,254
B00000684,U001818,P000247,点击,2026-01-19 06:00:35.769936,123
B00000685,U003927,P001744,点击,2026-02-14 03:43:35.769936,581
B00000686,U004019,P001687,点击,2025-12-28 06:35:35.769936,108
B00000687,U004295,P001463,点击,2025-12-27 11:04:35.769936,394
B00000688,U000715,P000825,浏览,2026-02-04 00:05:35.769936,365
B00000689,U003208,P001458,浏览,2026-02-12 11:28:35.769936,289
B00000690,U003981,P001190,浏览,2026-02-21 01:28:35.769936,327
B00000691,U004384,P001327,收藏,2025-12-14 01:44:35.769936,0
B00000692,U002025,P001644,浏览,2025-12-16 14:45:35.769936,292
B00000693,U003874,P001373,浏览,2026-02-14 04:59:35.769936,557
B00000694,U003730,P000128,点击,2026-01-10 16:21:35.769936,29
B00000695,U002615,P001694,加购,2026-02-27 10:20:35.769936,0
B00000696,U000811,P001988,点击,2026-01-15 06:12:35.769936,425
B00000697,U002456,P001373,浏览,2026-01-04 08:18:35.769936,142
B00000698,U002031,P001260,加购,2026-02-15 23:19:35.769936,0
B00000699,U001786,P000634,浏览,2026-03-05 20:22:35.769936,61
B00000700,U001973,P001835,收藏,2025-12-05 04:56:35.769936,0
B00000701,U000717,P000374,点击,2026-01-25 15:39:35.769936,596
B00000702,U000825,P001257,浏览,2025-12-17 03:34:35.769936,328
B00000703,U001728,P000923,点击,2026-02-26 09:30:35.769936,139
B00000704,U002233,P000993,浏览,2026-02-15 06:46:35.769936,511
B00000705,U000763,P000594,点击,2026-02-13 15:13:35.769936,347
B00000706,U000022,P000064,加购,2026-02-13 02:12:35.769936,0
B00000707,U002260,P001030,浏览,2026-01-14 04:26:35.769936,517
B00000708,U004562,P001888,加购,2026-02-02 11:34:35.769936,0
B00000709,U003306,P000799,浏览,2026-02-05 14:30:35.769936,409
